Iteration,Chemo_Cost,Chemo_Eff,Radio_Cost,Radio_Eff,Surg_Cost,Surg_Eff,pFailChemo,pFailRadio,pFailSurg,pDieSurg,muDieCancer,cChemo,cRadio,cSurg
7588,33129.01552,13.02471956,15688.09291,12.78301239,39388.9719,11.46502592,0.445355858,0.477570758,0.037307912,0.158876446,0.087379193,20434.32137,9434.36231,39388.9719
7589,30796.51791,12.11842008,20963.50533,11.02977263,30110.95529,11.66061999,0.411812723,0.575006634,0.049551434,0.08621057,0.142346434,20413.58265,11596.7208,30110.95529
7590,29020.44193,12.06677247,12844.4514,12.1621792,12662.01738,11.52235284,0.480073617,0.441754632,0.041800472,0.115162294,0.128003313,17530.81453,8244.627728,12662.01738
7591,32150.75019,10.71729799,10707.28239,10.43443068,33784.86189,10.30950126,0.405921032,0.447050293,0.069888314,0.101290258,0.231276191,22348.63963,7183.407466,33784.86189
7592,33417.69228,11.91064551,9852.618417,11.52318761,19039.38882,11.52602705,0.437541869,0.491562996,0.076800657,0.073778147,0.147643969,21533.05855,6033.760786,19039.38882
7593,27861.47875,10.84140247,13279.25462,9.887411531,25164.8842,10.75232539,0.449705098,0.573104762,0.04191777,0.104450179,0.207893242,18261.60016,7688.839157,25164.8842
7594,27596.74068,10.63554859,12809.46817,9.716204524,21472.31416,9.68209947,0.394883516,0.531385755,0.057653247,0.156256888,0.240740055,19482.69159,7911.951114,21472.31416
7595,39397.01024,11.58774398,13628.70953,12.10205547,19808.64947,11.14290006,0.558216714,0.448601176,0.043628371,0.14201788,0.129369634,21471.39028,8685.054547,19808.64947
7596,25188.47111,10.95128365,16287.82031,10.83788566,25450.04751,10.83473999,0.445322664,0.452835249,0.026294256,0.113103327,0.202460893,16546.09301,10715.73775,25450.04751
7597,27622.29467,11.62609345,19673.5047,10.60794363,62080.95419,11.26577574,0.384422299,0.544096294,0.084576695,0.05879826,0.178756067,19216.42562,11555.26188,62080.95419
7598,24706.79159,12.5462915,12005.75348,12.28324193,23413.11585,11.49484191,0.389805741,0.435440392,0.078896475,0.099296544,0.123128836,16660.63715,7743.667836,23413.11585
7599,31847.85943,11.4316478,15237.69164,11.20441596,18076.63906,10.79716342,0.444673494,0.470460189,0.03381567,0.13658808,0.173336102,20624.91107,9692.144077,18076.63906
7600,29311.19759,9.316180396,23049.79367,9.013747979,16307.33244,10.1393964,0.488867041,0.521926963,0.024031008,0.091714205,0.296233859,19258.95714,14806.27516,16307.33244
7601,34680.79693,9.920315272,16732.06445,9.994365885,21251.00438,10.56331396,0.487780514,0.465621128,0.032624219,0.086150079,0.253568931,22314.06254,11130.18783,21251.00438
7602,39664.24462,12.62393465,24725.03538,12.52721801,18627.2881,12.10023048,0.492399374,0.486919036,0.039447955,0.101684979,0.097261889,23109.84447,14785.28531,18627.2881
7603,31221.64445,11.57650628,14977.59865,11.36514136,28285.59976,11.47023635,0.451857788,0.473794836,0.043918759,0.08579846,0.162732337,19933.93009,9438.274022,28285.59976
7604,32614.65924,9.233210531,10943.00602,9.602470089,18946.53026,10.38539295,0.520763351,0.456674624,0.05496339,0.055127434,0.286268097,20613.53112,7453.251451,18946.53026
7605,31357.89654,9.840640886,11670.27073,9.694091751,15846.69102,9.672297418,0.470509078,0.482966417,0.050103743,0.140315904,0.266698517,20694.2649,7677.188072,15846.69102
7606,40675.66575,11.71196361,12502.77396,11.6913322,19782.67413,11.58842691,0.567008111,0.54470075,0.041853942,0.116911863,0.120575476,21752.11903,7069.632336,19782.67413
7607,28876.61001,8.600575631,15702.35646,8.460421157,25744.43644,8.682332752,0.418439992,0.437109894,0.066967866,0.11555607,0.390902818,21122.31512,11351.94018,25744.43644
7608,24309.17319,9.430073687,11627.32646,8.761534785,22971.09824,8.809179133,0.373261578,0.478579491,0.063008005,0.148299851,0.341083648,18183.75667,7946.947219,22971.09824
7609,36675.98348,12.8977338,22655.19631,12.55085451,29063.99431,12.0115804,0.496492411,0.535561169,0.02760181,0.127209904,0.083660316,21053.11467,12639.29227,29063.99431
7610,29349.0911,11.2630571,19234.9039,10.72004806,28961.47523,10.06213637,0.473125221,0.539343867,0.091885984,0.158536919,0.174362018,18383.35351,11328.2107,28961.47523
7611,27068.76496,10.71349912,22984.45534,9.650770549,26272.38666,9.754814397,0.419837205,0.566047719,0.04965388,0.167116774,0.226680513,18501.56342,13569.69602,26272.38666
7612,27442.02812,11.74823731,23864.51625,11.28955426,24802.08302,11.20228145,0.418390499,0.487726797,0.083170766,0.081428515,0.162127708,18225.24837,14798.67342,24802.08302
7613,33199.07276,11.5700371,14194.01001,11.62893203,19357.59808,11.4625151,0.480091427,0.452299178,0.045579358,0.092768853,0.154721815,20383.32821,9125.443675,19357.59808
7614,24341.0448,11.18046038,15748.91125,10.1707556,12255.18348,11.03670621,0.345089751,0.514254226,0.060220561,0.056904088,0.219170743,17938.67898,9788.10018,12255.18348
7615,27640.89654,12.62829285,11045.20703,11.97867703,27824.89786,11.48424127,0.437459877,0.53819554,0.023439576,0.145695974,0.10884948,17439.6425,6246.655172,27824.89786
7616,37580.41462,10.450042,12434.15896,10.47520533,18861.44034,10.64661578,0.503995868,0.486120978,0.054920614,0.100402668,0.212165287,23194.93967,7933.990917,18861.44034
7617,28226.9355,11.56930497,19595.92384,10.67416558,32201.57239,11.24031157,0.348488196,0.504066109,0.035178654,0.08317869,0.192107119,20527.64654,12131.67085,32201.57239
7618,30434.68072,11.46827114,8965.608881,11.57822849,29486.54545,11.45847527,0.481272561,0.444896775,0.059893602,0.07854483,0.160042718,18717.99669,5827.624485,29486.54545
7619,31898.7998,10.68693202,19397.22509,10.78257425,17385.11169,10.41010668,0.522921566,0.492235483,0.079290485,0.123245204,0.190376422,18991.04707,12154.3634,17385.11169
7620,29521.75048,12.22208799,10854.02924,11.85225764,22321.60587,11.9533805,0.438608943,0.490854268,0.034455422,0.084626681,0.130134806,18819.48963,6586.034873,22321.60587
7621,26504.06091,9.794740678,14294.07074,10.02844619,31108.45575,9.785428847,0.43668081,0.388684867,0.061450872,0.106275364,0.284735239,18267.38674,10376.24579,31108.45575
7622,31748.40628,11.38273363,19258.82216,10.50194099,20193.58901,11.34833118,0.418067041,0.545603058,0.009926496,0.098597113,0.184272175,21319.74022,11330.92824,20193.58901
7623,27990.92115,12.3326027,15462.62343,11.51104982,24510.10445,11.25526475,0.424087336,0.550349851,0.044177685,0.134718121,0.12751017,18142.08595,8723.605313,24510.10445
7624,31551.73372,11.06570505,13821.39574,10.76376231,33925.44394,10.38258052,0.416632952,0.45932565,0.109662657,0.090665246,0.204673888,21425.15284,9040.259159,33925.44394
7625,28742.89892,11.37425048,17409.74773,11.24296578,15231.79058,11.52919376,0.451334196,0.460212612,0.021647643,0.084989663,0.17470595,18481.6529,11207.89789,15231.79058
7626,32129.97607,10.59494552,12551.2228,9.709509353,13565.90819,10.37573554,0.398530438,0.529283916,0.056562095,0.095210975,0.242279501,22611.91295,7776.196631,13565.90819
7627,39554.26357,11.20414132,17108.02366,10.96762032,32386.89057,10.63062893,0.546188729,0.55737448,0.051730372,0.156413491,0.152946513,22292.20544,9733.693586,32386.89057
7628,32123.48201,12.78799387,31842.01304,12.33385437,22800.86683,11.8985452,0.44378948,0.513392732,0.050814281,0.108335572,0.099406372,19995.08586,18454.93567,22800.86683
7629,32195.01144,10.80069045,18325.5257,9.749874359,9557.315178,10.14707556,0.453029359,0.586368129,0.097182954,0.115925388,0.209308901,21038.05999,10465.03666,9557.315178
7630,33078.04447,11.11463684,14052.8322,11.45193179,19038.17089,11.26364085,0.498243789,0.423287937,0.038359695,0.095134284,0.174576451,20098.23241,9418.920099,19038.17089
7631,28255.04675,11.26898709,18701.94143,10.31559193,28337.92844,11.3393668,0.429724491,0.561693556,0.029429738,0.08307984,0.187741471,18754.94254,10828.3633,28337.92844
7632,37108.96515,9.481652421,22256.22758,9.723607194,21028.4123,9.527422095,0.567344334,0.521985243,0.049437272,0.17162016,0.245072031,21709.69045,13915.73796,21028.4123
7633,33732.52598,10.27625518,11193.78532,9.652811713,34027.03463,10.01287116,0.495386924,0.565810148,0.054871995,0.141548937,0.226677132,21205.09577,6610.336842,34027.03463
7634,29718.54055,11.20660108,13847.90224,11.08054191,35900.79459,10.2714357,0.466771361,0.473173309,0.070189067,0.150407065,0.179741009,18813.7254,8811.159502,35900.79459
7635,36382.81763,10.70092276,13169.42902,10.96433692,15529.96874,11.10137572,0.547275251,0.490720922,0.059491886,0.088936857,0.180012408,20869.94507,8219.450076,15529.96874
7636,34372.84942,11.94002608,23990.27534,11.6577576,24155.28601,11.49835957,0.493823292,0.519492154,0.025687837,0.124017297,0.130896572,20434.80333,14076.90256,24155.28601
7637,26017.53068,11.22500494,18406.07574,10.77556128,29597.94768,11.15719719,0.435027992,0.497174251,0.044562016,0.086523724,0.188794065,17174.23836,11460.9373,29597.94768
7638,30905.13787,12.69816806,19391.27769,12.59800187,9190.200622,12.01821979,0.3998202,0.408498984,0.032501685,0.097133672,0.112765393,20485.3063,12839.01461,9190.200622
7639,27890.59376,11.37216797,14263.35295,10.68382098,20269.27341,10.6998519,0.407392046,0.512183203,0.042809847,0.125737191,0.188102021,18989.97798,8731.753931,20269.27341
7640,31245.19118,9.999782274,14432.96061,10.00338087,32323.32986,10.27129605,0.564628156,0.547746723,0.059634937,0.127595,0.213648264,17952.8699,8623.894766,32323.32986
7641,33197.42367,11.29410203,17365.90224,11.44378505,43132.45748,11.74914978,0.554687347,0.510699914,0.035825817,0.085378866,0.145282423,18397.61366,10386.6929,43132.45748
7642,27449.19854,9.995872625,16326.03766,10.10649582,39434.7315,10.05498569,0.434654487,0.407726129,0.05712701,0.09742361,0.270881528,18841.84303,11579.89632,39434.7315
7643,30180.01715,10.92320299,16328.42678,9.77472477,20891.30686,10.7701934,0.399875993,0.564633096,0.029472975,0.101274675,0.219458159,21007.3699,9612.168466,20891.30686
7644,33739.28387,11.69065766,16195.72762,11.48879589,19295.35767,11.7870562,0.490705935,0.504701854,0.029808845,0.086587336,0.144964909,20318.82574,9753.023129,19295.35767
7645,29352.50357,11.21863912,14694.29564,11.35594634,52390.19807,11.67502856,0.472146341,0.432902025,0.02906064,0.065977051,0.177278475,18437.64162,9758.959657,52390.19807
7646,30354.39998,11.49034982,21189.75162,10.99352623,20351.37034,10.94205533,0.400044137,0.478792285,0.07438965,0.089072868,0.182863746,20789.13072,13421.3698,20351.37034
7647,30995.27705,11.74588082,12304.79242,12.1256656,36687.11125,11.6751338,0.465074534,0.369170608,0.021712781,0.096413716,0.149349832,19327.35306,8651.471965,36687.11125
7648,29736.12533,11.9464078,10866.71339,11.54086129,25829.02564,11.79871346,0.450872627,0.504734247,0.063852231,0.066165169,0.14213766,18793.99823,6532.760137,25829.02564
7649,29825.08467,10.29464468,15927.07644,10.17906602,25099.8934,10.67030767,0.524842025,0.525745874,0.043187137,0.105651698,0.213230879,17972.93344,9744.670413,25099.8934
7650,27884.62293,12.0621013,17791.95072,10.66008187,18455.28812,11.4942343,0.421858099,0.61622641,0.038282091,0.105681273,0.143088255,18268.57994,9369.40722,18455.28812
7651,38182.11902,12.09129847,12327.44351,11.99054046,20580.47862,12.32151731,0.528439135,0.52043346,0.049543092,0.062941842,0.113832909,21425.04809,7148.368722,20580.47862
7652,28835.88874,8.083033705,12232.41035,7.968782103,21534.21354,9.334094739,0.509180307,0.518373443,0.038077142,0.077694835,0.385086825,19397.48808,8228.272383,21534.21354
7653,34939.39382,9.824780199,15544.08761,9.662651778,26105.64298,10.7453973,0.494465195,0.506552639,0.038162938,0.062978521,0.257153024,22359.77692,9937.97486,26105.64298
7654,29219.61263,11.26904233,16597.52272,10.1758379,10399.9044,10.35751727,0.365355932,0.538865911,0.050663958,0.132099018,0.20717799,20992.95509,9975.636058,10399.9044
7655,27127.37201,11.0722031,9927.209129,10.54662042,34859.08341,11.1178259,0.456689158,0.524289234,0.031647893,0.096444127,0.191144718,17486.04104,6006.578409,34859.08341
7656,35106.82806,10.82131259,13448.27702,11.29917756,25163.74772,9.970254552,0.509024384,0.41202137,0.072908694,0.166700108,0.187760291,21223.28179,9177.201933,25163.74772
7657,35605.31968,12.07917744,16823.62924,11.79043166,15304.6469,11.41883785,0.445745169,0.482210973,0.07335239,0.095903159,0.136166579,22571.91031,10347.96538,15304.6469
7658,38127.26764,11.80505054,18646.37638,12.2634347,24322.74881,11.98181271,0.544492807,0.439739872,0.066801254,0.068965872,0.123060151,21072.21768,11966.50565,24322.74881
7659,32118.79373,12.32558384,14229.74524,11.56172142,14343.3663,11.64593822,0.487642985,0.583933933,0.051948037,0.113807458,0.112895749,19028.35419,7625.354597,14343.3663
7660,22297.18676,8.947268339,14908.84628,8.516870114,25494.59213,9.100361482,0.39353122,0.459684366,0.016657973,0.127189722,0.372855792,16560.30305,10500.0787,25494.59213
7661,31872.67944,11.27163076,18331.27151,11.08820832,30083.33468,11.7064937,0.487982504,0.500298214,0.044224331,0.060757162,0.169034796,19545.67772,11250.16319,30083.33468
7662,31963.96399,11.90408522,17831.38419,11.40366113,17458.0064,10.40574042,0.437115415,0.508848241,0.084804957,0.158465097,0.148126733,20612.27032,10706.23804,17458.0064
7663,31221.94601,9.41389391,13711.28842,9.073510808,20604.01551,10.02891727,0.480667045,0.519747888,0.053399329,0.082703082,0.2929514,20654.71411,8811.638663,20604.01551
7664,30836.45837,9.50825084,11258.07385,9.565682508,15186.0755,10.18118678,0.46224532,0.445161715,0.027611154,0.086756877,0.294621814,20804.28635,7780.429168,15186.0755
7665,28566.57397,10.83820189,11259.77978,10.08390072,21974.51906,10.43377163,0.394618041,0.509820943,0.044673916,0.112426134,0.226917747,20058.42416,7060.898237,21974.51906
7666,31223.44951,9.561142404,10627.99578,9.930667808,15675.14037,9.398552575,0.51252765,0.446064724,0.048499703,0.165471356,0.267018177,19697.78803,7252.2067,15675.14037
7667,33055.43717,8.761253689,12452.24537,8.20972682,28973.53613,9.750877733,0.51447489,0.57572011,0.035724178,0.092733526,0.325328708,21476.1912,7710.395069,28973.53613
7668,31134.71647,10.02622431,9318.41553,9.449739851,19543.3063,10.32257494,0.449422742,0.524893598,0.075453388,0.067056399,0.262589926,20967.03654,5864.047646,19543.3063
7669,28684.80488,10.30868871,13028.45683,9.54979969,30980.51115,10.67301059,0.355255304,0.48006171,0.021073271,0.062397044,0.278644852,21363.36362,8644.336743,30980.51115
7670,32460.85614,11.02411841,18746.41917,9.419087531,63072.01176,10.81898923,0.411813245,0.62272367,0.048209791,0.093571237,0.208917878,22202.42675,10275.83945,63072.01176
7671,33863.15657,11.93189835,19992.66688,11.37595864,44865.5079,12.14762675,0.491090164,0.55636537,0.018770664,0.077786398,0.132073095,20218.49753,11231.81721,44865.5079
7672,33551.24442,11.890408,23242.72049,11.75107449,24404.30193,12.1868132,0.514902728,0.515241719,0.028598325,0.072921514,0.127517351,19358.21171,13679.07591,24404.30193
7673,38435.57971,11.3628068,19238.34802,11.63389373,19155.81386,11.56916851,0.469256115,0.40297027,0.058300549,0.061305823,0.169801792,24124.86369,13152.73778,19155.81386
7674,34495.74233,12.05930551,15294.94669,11.38728746,75991.64704,10.88953892,0.410454221,0.517019297,0.015936683,0.163345928,0.146059866,22944.44202,9084.928412,75991.64704
7675,36293.88703,9.974618854,18158.45096,9.658826994,14856.11663,10.13382759,0.451000837,0.490325071,0.026004649,0.117573208,0.265587342,24435.52328,11851.49365,14856.11663
7676,30399.85862,11.93024686,20867.99087,11.91678881,14560.69744,11.40710709,0.444258093,0.430856633,0.069938528,0.090667515,0.144776942,19398.76026,13676.47619,14560.69744
7677,30901.28289,10.78997131,15319.45295,10.39729996,19253.33415,11.15566285,0.482278285,0.52598852,0.033031256,0.084863203,0.19947959,19421.13909,9296.721034,19253.33415
7678,29589.71938,10.63114826,22828.43449,9.057170137,12510.91163,10.19298755,0.399085341,0.610705475,0.098880723,0.082390799,0.239570975,20788.8869,12947.75751,12510.91163
7679,38889.09481,11.17049241,12024.29818,11.1021407,11672.64997,11.35107659,0.485644682,0.48073861,0.05533912,0.075521882,0.175625876,24010.47657,7570.52612,11672.64997
7680,33440.12501,11.67725793,12627.25217,11.49176817,44264.32972,10.63126202,0.521787171,0.52856439,0.125732383,0.125635168,0.136344347,19235.26155,7354.689623,44264.32972
7681,29680.27683,10.64629013,32137.83505,10.37410285,10572.11153,10.88604214,0.470107516,0.499286241,0.051120871,0.082209191,0.212913248,19058.41246,20227.90457,10572.11153
7682,27859.0997,8.907309758,14303.79223,8.645252333,15895.17071,8.728767946,0.457406369,0.490003141,0.047420493,0.164640553,0.344156243,19311.00038,9688.31904,15895.17071
7683,31864.51185,8.79889057,12330.39657,8.778668926,17657.91882,8.694372587,0.430192445,0.428616164,0.047205399,0.149058418,0.367323019,22864.78565,8901.243374,17657.91882
7684,35141.01577,11.22911986,14267.04601,11.156866,87426.76618,10.95687455,0.49484514,0.489359039,0.032662787,0.128191168,0.169188931,21370.71698,8865.347186,87426.76618
7685,33085.4093,10.13031179,7545.800389,9.302395174,17288.2349,10.1583793,0.424493539,0.538972614,0.072219703,0.081829146,0.265331239,22892.45501,4687.757224,17288.2349
7686,24627.80432,8.271445215,18055.354,7.153002396,19101.4253,8.428329014,0.371385956,0.541067862,0.034788418,0.118141024,0.447117557,19068.75854,12250.18823,19101.4253
7687,36736.79287,12.30688001,19729.31392,11.92605632,15677.03394,11.62246809,0.437139338,0.492045961,0.024563619,0.119689252,0.125897291,23407.6582,11925.09841,15677.03394
7688,32744.79751,12.72528773,13525.84732,12.38719299,16498.51674,11.77864316,0.401640346,0.460943767,0.035397687,0.115144297,0.110945069,21636.49346,8412.067919,16498.51674
7689,37069.67201,11.77467453,16429.58864,12.00637282,20472.13676,11.52557127,0.490954296,0.428370606,0.026797672,0.112817899,0.140395273,22253.64049,10774.98051,20472.13676
7690,27820.744,11.7592193,9767.689357,11.14742427,15390.95799,10.8677819,0.433776843,0.522053136,0.083938625,0.112934468,0.157301002,18099.49833,5807.280638,15390.95799
7691,28535.41784,8.824631602,20958.27253,8.253679132,8224.167234,9.890560587,0.464213615,0.537597468,0.034646329,0.060551967,0.347423498,19680.83422,13610.07048,8224.167234
